row,base_rate,twin_rate,gap,from_label,to_label,unit_inctot,filing_status,marst,nchild,spouse_income_share
8781,12.518639900949177,11.325430070588077,-1.1932098303611003,mostly from a paycheck,mostly from investments,231023.0,1,1,2,0.1947901291213429
8782,2.3742346042206277,1.726657394547278,-0.6475772096733496,mostly from a paycheck,mostly from investments,20000.0,5,4,1,0.0
8783,-0.21137349929557347,1.2300301697769924,1.441403669072566,mostly from a paycheck,mostly from investments,13510.0,5,6,0,0.0
8784,1.176935310154072,0.027226199820364876,-1.1497091103337072,mostly from a paycheck,mostly from investments,52200.0,4,4,1,0.0
8785,0.013155242252638321,0.5734608342773276,0.5603055920246893,mostly from a paycheck,mostly from investments,8320.0,5,6,0,0.0
8786,6.907978968178195,4.389786864451601,-2.5181921037265944,mostly from a paycheck,mostly from investments,40116.0,5,5,0,0.0
8787,8.193262377761323,9.17824640781971,0.9849840300583868,mostly from a business,mostly from a paycheck,130778.0,1,1,0,0.2293963816544067
8788,-7.96112054113565,-7.81296019839878,0.14816034273686984,mostly from a paycheck,mostly from investments,50000.0,1,1,2,0.3
8789,15.91319766566289,15.727282177034683,-0.18591548862820773,mostly from social security,mostly from a paycheck,152440.0,5,5,0,0.0
8790,13.931847001734926,12.790562253613643,-1.1412847481212829,mostly from a paycheck,mostly from investments,293051.0,1,1,3,0.0887558820819584
8791,8.031297887342607,5.333250347643809,-2.6980475396987975,mostly from a paycheck,mostly from investments,100002.0,1,1,0,0.3000039999200016
8792,7.335911419164629,5.954512678249581,-1.3813987409150474,mostly from a paycheck,mostly from investments,122500.0,1,1,1,0.0
8793,-38.20153193246009,-12.303746846817443,25.89778508564265,mostly from a paycheck,mostly from investments,9605.0,4,4,1,0.0
8795,9.035320657942012,4.438827054807776,-4.5964936031342365,mostly from a paycheck,mostly from investments,60139.0,5,6,0,0.0
8796,0.4824357081205496,0.6240141956451271,0.14157848752457747,mostly from a paycheck,mostly from investments,16800.0,5,5,0,0.0
8797,-5.937465360900808,-6.2567554500741895,-0.3192900891733812,mostly from a paycheck,mostly from investments,36302.0,4,4,1,0.0
8798,15.571335069424823,9.64775988299492,-5.923575186429902,mostly from a paycheck,mostly from investments,137845.0,5,4,0,0.0
8799,4.048099614209499,1.3753814965761029,-2.672718117633396,mostly from a paycheck,mostly from investments,92610.0,1,1,2,0.4643127092106684
8801,-4.525483894255866,5.572323938004137,10.097807832260003,mostly from social security,mostly from a paycheck,29644.0,5,6,0,0.0
8803,5.814946095235091,11.146421113101086,5.331475017865995,mostly from investments,mostly from a paycheck,75610.0,5,4,0,0.0
8805,11.663564508218295,10.039966175001068,-1.6235983332172275,mostly from a paycheck,mostly from investments,190210.0,1,1,2,0.0788602071394774
8806,14.930715053570346,15.093691548904806,0.16297649533446013,mostly from rented property,mostly from a paycheck,230013.0,1,1,0,0.1739119093268641
8807,1.6866012611620402,-1.948241115010816,-3.6348423761728563,mostly from a paycheck,mostly from investments,50000.0,4,6,1,0.0
8808,4.1349774669080865,3.101067860695769,-1.0339096062123176,mostly from a paycheck,mostly from investments,53020.0,1,1,0,0.4718973972086005
8809,0.1108288272852541,4.286981569738997,4.176152742453743,mostly from social security,mostly from a paycheck,28548.0,5,5,0,0.0
8810,-0.008676304900299895,0.6490419626117171,0.657718267512017,mostly from a paycheck,mostly from investments,10520.0,5,6,0,0.0
8811,-6.409269221180542,2.7826880229123683,9.191957244092912,mostly from social security,mostly from a paycheck,19779.0,5,4,0,0.0
8813,14.569038332505379,9.196460995980777,-5.372577336524602,mostly from a paycheck,mostly from investments,116020.0,5,6,0,0.0
8815,8.222230291734848,2.926711416420443,-5.2955188753144045,mostly from a paycheck,mostly from investments,50003.0,5,6,0,0.0
8817,-22.97652101870727,-20.888844633957323,2.0876763847499475,mostly from a paycheck,mostly from investments,41400.0,1,1,5,0.0338164251207729
8818,5.223817281810979,5.778154989569456,0.554337707758477,mostly from savings interest,mostly from a paycheck,30503.0,5,6,0,0.0
8820,5.712799849104704,3.1811574237504,-2.5316424253543044,mostly from a paycheck,mostly from investments,30000.0,5,4,0,0.0
8821,8.043151863728784,5.673138424320005,-2.3700134394087797,mostly from a paycheck,mostly from investments,100570.0,1,1,0,0.1148453813264393
8822,5.716314381516139,2.1039869987286917,-3.6123273827874476,mostly from a paycheck,mostly from investments,30000.0,5,6,0,0.0
8824,7.392285606463685,5.875297435432154,-1.5169881710315307,mostly from a paycheck,mostly from investments,96000.0,1,1,0,0.0
8829,0.014991898148148148,0.5360668823712393,0.5210749842230912,mostly from a paycheck,mostly from investments,12000.0,5,6,0,0.0
8831,9.045983268228737,4.749524194545162,-4.296459073683574,mostly from a paycheck,mostly from investments,60152.0,5,6,0,0.0
8832,5.9670532551783,3.247812580326278,-2.719240674852022,mostly from a paycheck,mostly from investments,33601.0,5,5,0,0.0
8834,10.848805286070446,3.969057173731282,-6.879748112339164,mostly from a paycheck,mostly from investments,70000.0,5,6,0,0.0
8835,9.427247776010718,9.325931694404353,-0.10131608160636496,mostly from social security,mostly from a paycheck,70681.0,5,5,0,0.0
8836,10.012174222028515,4.569705863213309,-5.442468358815206,mostly from a paycheck,mostly from investments,70001.0,5,4,0,0.0
8837,4.812401394246048,3.0199227908435704,-1.7924786034024773,mostly from a paycheck,mostly from investments,105004.0,1,1,1,0.4761913831854024
8838,7.298439023013957,3.1167951465580996,-4.1816438764558574,mostly from a paycheck,mostly from investments,40438.0,5,6,0,0.0
