unit_inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,spouse_income_share,age,nchild,nchlt5,famsize,filing_status,marst,statefip,eff_rate,asecwt
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,1,0,5,5,2,17,7.295,5653.79
141504.0,0.1413387607417458,0.0,0.0,0.0,0.0,0.0201831750339213,0.0007066938037087291,0.6342435549525102,73,0,0,2,1,1,48,10.320722493993689,3854.2
153270.0,0.6002479284922033,0.0,6.524434005350036e-05,0.0,0.0,0.0,0.0,0.3996868271677432,42,3,2,5,1,1,55,7.963071703529718,2112.01
127350.0,0.7852375343541421,0.0,0.21397722811150374,0.0007852375343541421,0.0,0.0,0.0,0.0,63,0,0,2,5,5,6,16.09108755398508,3974.18
95987.0,0.989717357558836,0.0,0.0010522258222467626,0.009230416618917145,0.0,0.0,0.0,0.0,26,0,0,2,5,6,11,13.872711929740486,480.02
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0,2,5,5,32,8.236,859.66
101793.0,0.9990176141777922,0.0,0.0009823858222078139,0.0,0.0,0.0,0.0,0.0,24,0,0,3,5,6,4,0.0,2682.64
129340.0,0.9123241070047936,0.0,0.0085047162517396,0.0,0.0,0.0,0.0,0.07917117674346683,48,3,0,5,1,1,17,7.13849123371401,3423.38
93523.0,0.3421618211562931,0.0,0.00018177346748928072,0.0,0.0,0.0,0.0,0.6576564053762176,37,2,0,4,1,1,18,3.6985554355613055,2624.14
81000.0,0.9876543209876543,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,38,12.445679012345678,619.18
40320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4,1,6,5,4,41,5.3265694356372855,1379.68
463300.0,0.9712928987696957,0.0,0.02762788689833801,0.0010792143319663286,0.0,0.0,0.0,0.0,51,0,0,3,5,2,37,27.86574573710339,4600.36
34700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,2,5,6,29,6.576368876080692,5152.09
29233.0,0.0,0.0,0.0008551978927923921,0.0,0.0,0.697841480518592,0.0,0.0,72,0,0,1,5,5,1,0.0,1958.9
48001.0,0.9999791671006854,0.0,2.0832899314597614e-05,0.0,0.0,0.0,0.0,0.0,38,1,0,2,4,6,11,1.979125434886773,448.32
13000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,1,3,5,6,37,-2.730769230769231,3534.28
77389.0,0.7882257168331417,0.0,0.21177428316685834,0.0,0.0,0.0,0.0,0.0,44,1,0,2,5,6,6,11.999121322151728,3152.88
84174.0,0.9741725473424098,0.0,0.0013068168318007935,0.0,0.0,0.0,0.0,0.0,62,0,0,2,5,4,56,12.57459505541347,393.24
47700.0,0.0,0.9433962264150944,0.0015723270440251573,0.0,0.0,0.0,0.0,0.0,45,0,0,1,5,6,6,6.118460951011882,1768.67
26258.0,0.8759235280676365,0.0,0.017137634244801584,0.0,0.0,0.0,0.0,0.0,45,1,0,2,4,4,15,-22.57142857142857,809.84
45616.0,0.9996492458786391,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0.0,56,0,0,1,5,4,18,7.874430024552788,4787.04
70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,3,5,6,29,10.944285714285714,5407.72
29000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,5,5,6,47,5.510344827586207,3161.39
23000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,2,5,6,56,3.9782608695652177,213.46
110800.0,0.4963898916967509,0.0,0.02707581227436823,0.0,0.01263537906137184,0.0,0.0,0.08483754512635379,65,0,0,2,1,1,39,8.440433212996389,4289.08
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,7,5,4,56,4.229166666666666,221.4
87015.0,0.0,0.0,0.7241625007182669,0.0,0.0,0.0,0.0,0.275837499281733,80,0,0,2,1,1,48,7.91763599465426,5143.74
33000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,6,11,6.296969696969697,500.02
35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,33,6.622857142857143,628.56
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0,2,4,3,37,2.3800000000000003,2377.47
83289.0,0.624332144700981,0.0,0.03622327078005499,0.0,0.0,0.3394445845189641,0.0,0.0,67,0,0,2,5,4,6,11.694160510069832,2294.06
247244.0,0.0,0.0,3.235670026370711e-05,0.0,0.0,0.1539531798547184,0.0,0.8460144634450179,75,0,0,2,1,1,26,11.823421105730429,3589.04
129928.0,0.0,0.5387599285758267,0.0,0.0,0.0,0.18416353672803398,0.2770765346961394,0.0,85,0,0,1,5,5,15,11.970937608119018,500.52
146760.0,0.5456527664213682,0.0,0.0020509675660943037,0.0,0.0,0.0,0.0,0.26423412373943855,65,0,0,2,1,1,56,10.692035224774946,315.42
52533.0,0.6662478822835171,0.0,0.00024746349913387774,0.0,0.0,0.3335046542173491,0.0,0.0,75,0,0,1,5,5,35,7.599330823923045,500.67
84500.0,0.27218934911242604,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.7159763313609467,63,0,0,2,1,1,28,7.481392557022809,1323.37
504011.0,0.2777717152998645,0.0,0.00022023328855917828,0.0,0.0,0.0,0.0,0.7220080514115763,39,2,2,4,1,1,50,20.213771223425653,287.84
62407.0,0.6730014261220696,0.0,0.00011216690435367827,0.0,0.0,0.0,0.0,0.0,40,0,0,1,5,6,16,7.520175208893757,913.33
86425.0,0.5785363031530228,0.0,0.0,0.0,0.0,0.0,0.0,0.42146369684697715,48,0,0,2,1,1,17,7.6447787098640445,4152.58
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,1,5,4,26,3.4583333333333335,3410.08
100300.0,0.6510468594217348,0.0,0.0,0.0,0.0,0.0,0.0,0.3489531405782652,39,2,0,4,1,1,12,4.259222333000997,2796.07
7680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,3,5,6,13,0.0,5500.83
206602.0,0.7260336298777359,0.0,0.011602017405446221,0.004840224199184906,0.0067763138788588684,0.0,0.0,0.24203541108024124,64,0,0,2,1,1,5,14.40757414478374,1196.35
19000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0,3,4,3,40,-47.78421052631579,1450.65
27040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0,3,5,4,48,5.040680473372781,2526.96
25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,10,4.472,439.09
300800.0,0.3490691489361702,0.0,0.0339095744680851,0.0006648936170212766,0.0,0.0,0.0,0.6163563829787234,43,2,0,4,1,1,16,15.420212765957448,951.57
115000.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,55,1,0,3,1,1,17,7.262222222222222,2139.73
70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,0,1,5,4,15,9.361428571428572,621.82
82001.0,0.9755978585627004,0.0,0.018304654821282667,0.006097486616016878,0.0,0.0,0.0,0.0,49,0,0,1,5,6,11,12.519359520005857,379.11
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3,0,5,1,1,48,-44.395833333333336,2151.32
85065.0,0.0,0.0,0.0009404572973608417,0.0,0.0,0.3188032680891083,0.04624698759771939,0.0,75,0,0,1,5,4,42,11.942417620405694,4422.13
120050.0,0.4997917534360683,0.0,0.00041649312786339027,0.0,0.0,0.0,0.0,0.4997917534360683,44,3,0,6,1,1,31,5.774260724698042,873.11
143000.0,0.972027972027972,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,57,3,0,4,4,5,39,13.842222222222222,3543.27
101712.0,0.4915840805411358,0.0,0.0009831681610822714,0.00011798017932987259,0.0,0.0,0.0,0.5073147711184521,38,2,1,4,1,1,40,4.188296366210477,1301.59
101800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703339882121808,49,1,0,3,1,1,35,6.6832917705735655,741.46
91021.0,0.4504455015875457,0.0,0.00023071598861801123,0.0,0.0,0.0,0.0,0.5493237824238363,49,1,0,3,1,1,37,5.667922787049143,2610.3
161200.0,0.6203473945409429,0.0,0.004962779156327543,0.0,0.0,0.0,0.0,0.3746898263027295,40,0,0,2,1,1,31,12.397642679900745,1579.51
35154.0,0.2844626500540479,0.0,0.00017067759003242875,0.0,0.0,0.6864652671104284,0.0,0.0,78,0,0,1,5,5,51,0.0,3352.36
54600.0,0.12380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.8761904761904762,35,5,0,10,1,1,39,-21.06605351170569,2965.21
81803.0,0.0,0.0,0.0,0.0,0.0,0.046489737540188016,0.0,0.0,85,0,0,2,1,1,6,6.923294720126057,2111.78
29800.0,0.7651006711409396,0.07718120805369127,0.0,0.0,0.0,0.0,0.0,0.0,50,3,0,4,5,4,48,5.476078007962751,1802.08
61000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4,0,6,4,4,56,3.295081967213114,275.1
130600.0,0.9954058192955589,0.0,0.004594180704441042,0.0,0.0,0.0,0.0,0.0,29,0,0,2,5,6,2,16.40122511485452,603.95
3840.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0,3,5,6,23,-7.656250000000001,2732.97
27001.0,0.9258916336431984,0.0,3.7035665345727935e-05,0.0,0.0,0.0,0.0,0.0,24,0,0,5,5,6,17,4.4718211271549135,2679.19
299209.0,0.0,0.0,0.05538937665645084,0.033421454568545735,0.501321818528186,0.18381800012700153,0.10242673181622211,0.1236226183035938,80,1,0,3,1,1,6,15.898952765796,3272.6
31860.0,0.0,0.0,0.0,0.0,0.0,0.8030131826741996,0.0,0.0,70,0,0,1,5,5,21,0.0,3047.11
82150.0,0.9738283627510651,0.0,0.026171637248934874,0.0,0.0,0.0,0.0,0.0,58,0,0,1,5,2,6,12.579427875836885,2358.87
57560.0,0.9756775538568451,0.0,0.023453787352328007,0.0008686587908269632,0.0,0.0,0.0,0.0,34,0,0,2,5,6,51,8.719596942321056,4207.83
101040.0,0.2573238321456849,0.0,0.0001979414093428345,0.0,0.0,0.0,0.0,0.7424782264449723,34,1,1,3,1,1,28,5.701702296120349,920.83
226675.0,0.9970221683026359,0.0,0.0029778316973640673,0.0,0.0,0.0,0.0,0.0,56,0,0,1,5,4,35,20.706297562589608,1338.7
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0,2,5,3,6,0.5625,1773.07
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,5,1,7,1,1,13,-12.133333333333333,5136.4
161899.0,0.46634012563388283,0.015441726014366983,0.006788182755915725,0.003088345202873396,0.0,0.0,0.0037060142434480756,0.504635606149513,39,2,0,4,1,1,56,9.849000136035912,193.99
174614.0,0.025771129462700586,0.6872301190053489,0.0005955994364713024,0.0,0.0,0.0,0.0,0.2864031520954792,49,4,0,6,1,1,47,4.468690702087287,2917.07
15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,2,5,3,36,-0.58,4104.49
47005.0,0.9998936283374109,0.0,0.00010637166258908626,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,8,7.997021593447505,3594.12
75260.0,0.9965453095934095,0.0,0.0034546904065904864,0.0,0.0,0.0,0.0,0.0,37,1,0,3,5,6,19,11.71671538665958,1409.01
72002.0,0.6527874225715953,0.0,0.0,0.0,0.0,0.3472125774284048,0.0,0.0,69,0,0,1,5,6,22,10.0641739436207,1993.05
150255.0,0.9983028850953379,0.0,0.0016971149046620744,0.0,0.0,0.0,0.0,0.0,27,0,0,1,5,2,6,17.349173072443513,2318.95
160004.0,0.531236719082023,0.0,6.249843753906152e-06,6.249843753906152e-06,0.0,0.0,0.0,0.46875078123046926,33,1,1,3,1,1,17,10.700982475438114,2689.77
124500.0,0.3293172690763052,0.0,0.020080321285140562,0.0,0.0,0.0,0.0,0.6506024096385542,31,3,2,5,1,1,45,4.747791164658635,1758.79
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,1,5,6,6,0.5625,1972.5
180800.0,0.0,0.0,0.0,0.0,0.0,0.22566371681415928,0.0,0.5420353982300885,78,0,0,2,1,1,33,9.95810481413772,449.48
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,5,5,6,48,3.075,2874.69
80000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,1,5,2,48,11.00625,5736.09
20100.0,0.0,0.4975124378109453,0.004975124378109453,0.0,0.0,0.0,0.4975124378109453,0.0,58,0,0,1,5,4,56,2.289367845725482,363.94
64400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763975155279503,62,0,0,2,1,1,48,6.15527950310559,2014.54
13040.0,0.9969325153374233,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,22,0,0,4,5,6,37,0.0,2358.17
152175.0,0.3285690816494168,0.0,0.3285690816494168,0.0,0.0,0.0,0.0,0.34286183670116643,47,0,0,3,1,1,47,10.277188730687673,2890.38
49500.0,0.7070707070707071,0.0,0.20202020202020202,0.0,0.0,0.09090909090909091,0.0,0.0,61,1,0,3,5,5,15,8.14541730670763,488.41
421649.0,0.059291021679169165,0.0,5.69193808120024e-05,0.0,0.0,0.0,0.0,0.9405927679183397,42,4,2,6,1,1,27,17.935411646395842,2328.46
49878.0,0.0,0.0,4.009783872649264e-05,0.3207827098119411,0.0,0.5348249729339588,0.0,0.0,85,1,0,2,4,5,34,2.968474342256654,2238.33
50924.0,0.0,0.0,3.927421255203833e-05,0.00019637106276019166,0.0,0.0,0.09425811012489199,0.9055062445997958,63,0,0,2,1,1,41,4.606865132354096,2351.43
293452.0,0.6815424669111132,0.0,0.0006883578915802244,0.0,0.0,0.0,-0.008519280836388915,0.32628845603369544,39,3,0,5,1,1,24,13.15040310948484,4771.84
60000.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,50,2,0,4,1,1,53,1.7266666666666666,4091.39
147713.0,0.7040680238029151,0.0,0.004143169524686385,6.769884844258799e-06,0.0,0.0,0.0,0.29178203678755427,52,0,0,2,1,1,12,11.520990027959623,4962.8
20800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,5,5,5,6,3.3413461538461537,5290.77
131960.0,0.7255456198848136,0.0,0.0005759321006365565,0.0,0.0,0.0,0.0,0.27387844801454986,28,1,1,4,1,1,4,8.754167929675658,2918.77
47430.0,0.0,0.0,0.0002108370229812355,0.0,0.0,0.28716002530044277,0.0,0.712629137676576,61,2,0,4,1,1,27,-10.203578038247995,2367.17
59760.0,0.0,0.0,0.0,0.0,0.0,0.14196787148594378,0.0,0.0,60,0,0,1,5,6,15,5.138397578498231,494.53
237400.0,0.2611625947767481,0.0,0.16406908171861836,0.0016849199663016006,0.0,0.0,0.0,0.547809604043808,40,3,0,5,1,1,6,12.080033698399326,2268.98
316051.0,0.9492138926945335,0.0,0.00016136636175807068,0.0,0.0,0.0,0.0,0.05062474094370845,59,0,0,2,1,1,8,17.71992494882155,1674.42
567300.0,0.9695046712497797,0.0,0.01286797109113344,0.017627357659086903,0.0,0.0,0.0,0.0,67,0,0,2,4,4,4,25.09148598625066,2457.15
53000.0,0.0,0.5471698113207547,0.0,0.0,0.0,0.0,0.0,0.4528301886792453,47,0,0,3,1,1,45,3.6505662302997,2074.39
120428.0,0.0,0.0,0.23250406882120436,0.23250406882120436,0.0,0.21114690935662803,0.19928920184674662,0.0,68,0,0,1,5,4,6,14.346260266151344,1791.25
231100.0,0.5192557334487234,0.0,0.0,0.0,0.0,0.0,0.049762007788836,0.4309822587624405,52,0,0,2,1,1,27,15.411510168758111,3994.4
77503.0,0.7514547823955202,0.0,0.0001548327161529231,0.0,0.0,0.0,0.247732345844677,0.0006580390436499232,55,2,0,4,1,1,6,7.142949305188186,2050.59
38376.0,0.6253908692933083,0.0,0.0,0.0,0.0,0.37460913070669166,0.0,0.0,70,1,0,3,4,5,28,0.0,615.8
19007.0,0.9996317146314516,0.0,0.0003682853685484295,0.0,0.0,0.0,0.0,0.0,65,0,0,3,5,3,6,1.7414636712790026,3015.39
36000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,2,5,6,42,6.772222222222222,5836.39
42425.0,0.9899823217442546,0.0,0.010017678255745434,0.0,0.0,0.0,0.0,0.0,24,0,0,3,5,6,17,7.563936358279316,5892.2
8001.0,0.9998750156230471,0.0,0.00012498437695288088,0.0,0.0,0.0,0.0,0.0,33,0,0,3,5,6,22,-7.499062617172854,1683.84
58318.0,0.9431050447546212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3,0,6,4,4,39,-4.721818181818182,2500.43
89530.0,0.3529543169887189,0.0,0.00022338880822070814,0.0,0.0,0.0,0.0,0.6468222942030605,21,2,0,4,1,1,34,3.3284932424885514,2343.29
51974.0,0.0,0.0,0.06695655520067727,0.0,0.0,0.7327894716589064,0.0,0.0,68,0,0,1,5,5,41,1.204211941301669,3174.02
83900.0,0.0,0.0,0.048104886769964245,0.011918951132300357,0.0,0.4036233611442193,0.0,0.0,70,0,0,1,5,5,19,12.45001052410019,2225.64
48000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,1,5,4,40,8.079166666666666,3321.05
6319.0,0.0,0.0,0.3220446273144485,0.0,0.0,0.0,0.0,0.0,42,0,0,1,5,2,48,0.0,2487.17
232827.0,0.9316101654876797,0.0,0.06302104137406744,0.005368793138252866,0.0,0.0,0.0,0.0,56,2,0,3,4,4,9,19.232538330494037,2950.86
215802.0,0.0,0.06950816025801429,0.003711735757777963,0.0,0.0,0.0,0.0,0.9267801039842077,56,1,0,3,1,1,25,14.506244702945862,2862.07
45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,3,5,6,18,7.817777777777778,2373.22
81230.0,0.0,0.0,1.2310722639418933e-05,0.0,0.0,0.4142311953711683,0.0,0.26237843161393576,68,0,0,2,1,1,34,2.4310863454805465,3910.41
88162.0,0.6919080783103831,0.0,0.006987137315396656,0.0,0.0,0.0,0.0,0.30110478437422017,62,0,0,2,1,1,6,7.730087792926659,2068.6
199900.0,0.37018509254627313,0.0,0.0,0.0,0.0,0.0,0.0,0.41270635317658827,51,0,0,3,1,1,6,12.802733214497922,2286.72
27000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2,0,3,4,2,6,-16.68888888888889,4048.11
21409.0,0.0,0.0,0.00037367462282217757,0.00934186557055444,0.934186557055444,0.0,4.6709327852772196e-05,0.0,66,0,0,1,5,2,50,2.1327131476075016,430.39
155227.0,0.6442178229302892,0.0,0.00019970752510838964,0.0,0.0,0.0,0.0,0.35558246954460243,45,1,0,4,1,1,36,9.522211831557003,3250.75
184245.0,0.24424000651306685,0.0,0.00024424000651306684,0.0,0.0,0.0,0.0,0.7555157534804201,62,0,0,2,1,1,48,13.256628042658273,3075.74
114005.0,0.0,0.0,0.0002280601727994386,0.8771545107670716,0.0,0.0,0.0,0.12261742906012894,64,0,0,2,1,1,1,8.636558601708547,2211.12
220027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37,3,2,5,1,1,2,11.67447631427052,358.73
23000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,2,4,5,6,20,3.9782608695652177,1387.31
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,4,5,6,16,9.101666666666668,870.82
65000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,2,5,6,20,10.093846153846153,3206.35
301570.0,0.43107736180654577,0.0,0.03332559604735219,0.008289949265510495,0.0,0.0,0.0,0.5273070928805915,34,2,2,4,1,1,39,13.742457396724356,2570.95
74681.0,0.4257441651825766,0.0,0.0003615377405230246,0.0,0.0,0.0,0.0,0.5564869243850511,51,0,0,2,1,1,2,6.778485315131588,415.9
39030.0,0.9223674096848578,0.0,0.0007686395080707148,0.0,0.0,0.0,0.0,0.0,34,2,0,4,4,6,27,-16.747155148487373,2401.76
36480.0,0.0,0.45230263157894735,0.0,0.0,0.0,0.0,2.7412280701754386e-05,0.5476699561403509,66,1,0,3,1,1,6,0.0,2945.18
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,2,4,1,1,50,-2.94,344.53
30002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,1,3,4,6,44,-14.152389840677287,627.97
54220.0,0.0,0.0,0.10143858354850609,0.06455182589450387,0.07377351530800443,0.516783474732571,0.0,0.0,76,0,0,2,5,6,6,4.9834625753912,3676.92
161500.0,0.5263157894736842,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.47058823529411764,37,2,2,4,1,1,33,9.938699690402476,904.99
56300.0,0.8472468916518651,0.0,0.010657193605683837,0.0,0.0,0.0,0.0,0.14209591474245115,29,2,1,4,1,1,16,-4.850393700787402,601.79
80002.0,0.9999750006249843,0.0,2.499937501562461e-05,0.0,0.0,0.0,0.0,0.0,59,0,0,2,5,4,49,12.325941851453711,2164.92
32000.0,0.0,0.9375,0.0,0.0,0.0,0.0625,0.0,0.0,73,0,0,3,5,6,25,3.649458121256189,2045.41
103800.0,0.2842003853564547,0.5973025048169557,0.06069364161849711,0.057803468208092484,0.0,0.0,0.0,0.0,61,0,0,1,5,5,50,10.535749850627363,513.39
25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,48,4.472,3202.98
21493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,1,5,4,29,3.5546456985995443,3896.41
98401.0,0.9959248381622138,0.0,0.004075161837786201,0.0,0.0,0.0,0.0,0.0,61,0,0,1,5,3,24,14.13501895305942,4290.25
56000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1,0,3,4,6,28,2.4752475247524752,977.85
3501.0,0.0,0.9997143673236218,0.00028563267637817766,0.0,0.0,0.0,0.0,0.0,30,0,0,1,5,6,6,-7.652120467117395,4187.93
178441.0,0.0,0.0,0.0,0.5043683906725472,0.0,0.15803542907739812,0.0,0.33759618025005467,47,0,0,3,1,1,33,8.570067332143205,865.74
21840.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,3,5,6,25,3.6584249084249088,1709.31
10005.0,0.0,0.9995002498750625,0.0004997501249375312,0.0,0.0,0.0,0.0,0.0,24,0,0,3,5,6,56,0.0,437.32
30000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,63,1,0,4,1,1,6,0.7666666666666666,2210.67
109726.0,0.997220348869001,0.0,0.0017315859504584146,0.0010480651805406193,0.0,0.0,0.0,0.0,56,2,0,3,4,4,53,8.874027097146152,2327.75
75003.0,0.999960001599936,0.0,3.999840006399744e-05,0.0,0.0,0.0,0.0,0.0,56,0,0,1,5,4,29,11.680866098689386,2628.82
85604.0,0.9695808607074435,0.0,0.03041913929255642,0.0,0.0,0.0,0.0,0.0,52,0,0,1,5,2,56,12.958506611840567,378.97
531072.0,0.0,0.0,0.30828211617257173,0.007531935406121957,0.29186249698722583,0.06590443480356713,0.03765967703060979,0.2887593395999036,80,0,0,2,1,1,22,17.666960870844367,1833.25
39760.0,0.0,0.0,0.01227364185110664,0.05030181086519115,0.0,0.45271629778672035,0.0,0.0,72,0,0,1,5,4,29,0.0,3506.01
85976.0,0.744393784311901,0.0,2.3262305759746906e-05,0.0,0.0,0.0,0.0,0.20937238299060204,53,0,0,2,1,1,39,7.438867750769454,2396.5
309200.0,0.9702457956015524,0.0,0.029754204398447608,0.0,0.0,0.0,0.0,0.0,53,0,0,1,5,4,48,24.34249676584735,4286.59
155301.0,0.8370841140752474,0.0,0.1629158859247526,0.0,0.0,0.0,0.0,0.0,36,0,0,2,5,6,11,17.609674116715283,468.38
50002.0,0.0,0.5999760009599616,0.0,0.0,0.0,0.0,0.0,0.4000239990400384,43,1,0,3,1,1,22,-3.359228733133917,1505.04
75710.0,0.0,0.4622903183199049,0.004622903183199049,0.0,0.0,0.0,0.0,0.533086778496896,58,0,0,2,1,1,15,5.79488509906195,417.89
178612.0,0.14276756320963876,0.0,0.562739345620675,0.05598727969005442,0.0,0.0,0.10413634022350123,0.0,66,0,0,1,5,6,10,18.375722571360736,646.35
125000.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.36,45,0,0,2,1,1,4,9.6168,2147.08
28000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,2,5,6,12,5.2785714285714285,2200.18
125010.0,0.919926405887529,0.0,0.080073594112471,0.0,0.0,0.0,0.0,0.0,41,2,0,3,4,4,56,9.9224062075034,257.07
68944.0,0.8557669993037827,0.0,0.02355534926897192,0.0,0.0,0.0,0.0,0.0,30,2,1,3,4,6,5,0.7670229612034838,1065.66
46000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,5,5,2,6,7.908695652173912,5444.32
47000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,1,0,3,1,1,9,-4.1692307692307695,3105.87
55032.0,0.9449047826719,0.0,0.055095217328100014,0.0,0.0,0.0,0.0,0.0,40,1,1,2,4,6,17,2.1696467509812476,3515.57
68002.0,0.691156142466398,0.0,0.0,0.0,0.0,0.0,0.0,0.30884385753360194,32,0,0,2,1,1,45,6.464515749536778,3228.12
45120.0,0.9973404255319149,0.0,0.0026595744680851063,0.0,0.0,0.0,0.0,0.0,37,2,1,4,5,6,12,7.828014184397163,7106.32
88000.0,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,24,0,0,2,1,1,56,7.722727272727273,479.42
62400.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,39,2,0,4,1,1,12,1.9615384615384617,1923.57
122113.0,0.0,0.0,0.022315396395142205,0.004913481775077183,0.12283704437692956,0.20999402193050698,0.0,0.1485918780146258,76,0,0,2,1,1,10,8.340814075764959,793.96
129005.0,0.12402620053486299,0.0,0.013976202472772373,0.0015503275066857873,0.0,0.0,0.019379093833572343,0.8410681756521065,34,3,1,5,1,1,24,4.405255610247664,2991.7
34626.0,0.0,0.0,0.015190897013804655,0.031768035580199847,0.0,0.0,0.0,0.0,51,1,1,3,4,6,53,0.0,2103.34
123638.0,0.0,0.20220320613403647,0.2957666736763778,0.016176256490722917,0.0,0.0,0.0,0.4858538636988628,51,1,0,3,1,1,17,6.551135617697257,3365.79
88001.0,0.9999886364927671,0.0,1.1363507232872354e-05,0.0,0.0,0.0,0.0,0.0,24,0,0,2,5,6,12,13.205531755320962,6042.03
175797.0,0.5460844041707197,0.0,0.1792010102561477,0.004931824775166811,0.0,0.0,0.0,0.2697827607979658,58,0,0,2,1,1,16,13.160634140514343,422.46
159382.0,0.25096936918849055,0.0,0.006274234229712264,0.0,0.0,0.0,0.0,0.7427563965817972,54,1,0,3,1,1,9,6.628282013808395,2692.47
5020.0,0.9960159362549801,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,24,0,0,5,5,6,47,0.0,3264.14
78379.0,0.0,0.0,0.0,0.0,0.0,0.20897179091338242,0.0,0.7910282090866176,52,2,0,6,1,1,15,-12.34282410752999,652.36
