unit_inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,spouse_income_share,age,nchild,nchlt5,famsize,filing_status,marst,statefip
49681.0,0.0,0.0,2.0128419315231176e-05,0.0,0.0,0.5168978080151365,0.0,0.0,72,0,0,1,5,4,39
57080.0,0.0,0.0,1.751927119831815e-05,0.0,0.0,0.4551331464611072,0.0,0.5448493342676944,80,0,0,2,1,1,17
500980.0,0.248512914687213,0.0,0.0046908060202004,0.0,0.0,0.0,0.0,0.6909058245838158,55,3,0,6,1,1,9
82725.0,0.4835297673012995,0.0,0.0181323662737987,0.0,0.0,0.0,0.0,0.4983378664249018,62,0,0,2,1,1,19
75859.0,0.0,0.0,0.4487272439657786,0.0839320317958317,0.0,0.4673407242383896,0.0,0.0,68,0,0,1,5,4,6
264800.0,0.3398791540785498,0.0,0.0086858006042296,0.0011329305135951,0.0,0.0,0.1132930513595166,0.5370090634441088,43,1,0,3,1,1,36
15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,2,5,3,12
280504.0,0.6583114679291561,0.0,0.0229729344323075,0.0,0.0,0.0,0.0,3.565011550637424e-06,45,4,0,6,1,1,8
70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,1,5,2,6
93065.0,0.9133401386127976,0.0,0.0307849352603019,0.0,0.0,0.0,0.0,0.0,26,0,0,3,5,6,13
15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,6,5,6,51
25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,2,5,6,6
95087.0,0.0,0.0,2.103336944061754e-05,0.0,0.0,0.1735252978850947,0.0,0.763353560423612,73,0,0,2,1,1,12
160027.0,0.3061983290319758,0.0,0.0062489454904484,0.0,0.0,0.0,0.0,0.6875527254775756,52,2,0,4,1,1,36
249869.0,0.0,0.0,0.0363430437549275,0.020010485494399,0.0064033553582077,0.0,0.0,0.9372431153924656,61,1,0,3,1,1,26
52000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,2,5,6,6
28678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,8,4,2,15
30640.0,0.0,0.0,0.0110966057441253,0.0,0.0,0.5483028720626631,0.0,0.0,85,1,0,4,5,5,33
121284.0,0.0,0.0,0.1764453678968371,0.0,0.0287754361663533,0.1548349328847993,0.0,0.3925909435704627,77,0,0,2,1,1,36
83468.0,0.6384123256816984,0.0,1.198063928691235e-05,0.0,0.0,0.0,0.0,0.2753150908132458,55,0,0,2,1,1,23
270006.0,0.4073983541106494,0.0,0.2963045265660763,0.0,0.0,0.0,0.0,0.2962971193232743,67,0,0,2,1,1,34
21780.0,0.0,0.0,4.591368227731864e-05,0.0,0.4132231404958678,0.5867309458218549,0.0,0.0,73,0,0,1,5,6,17
120062.0,0.0,0.0,0.0001665806000233,0.0,0.0,0.1669137612233679,0.0,0.0,70,0,0,1,5,5,36
238500.0,0.4234800838574423,0.0,0.0052410901467505,0.0125786163522012,0.0,0.0,0.0,0.5587002096436059,31,0,0,2,1,1,11
261101.0,0.8655654325337705,-0.0306394843374786,0.0042129290964033,0.0,0.0,0.0,0.0,0.1608572927717626,43,2,0,4,1,1,20
28779.0,0.0,0.0,0.0,0.1389902359359255,0.0,0.8610097640640745,0.0,0.0,80,0,0,1,5,5,16
36000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,3,5,6,6
109772.0,0.3538971686768939,0.0,0.0274113617315891,0.0,0.0,0.1448456801370112,0.0,0.4738457894545057,66,0,0,2,1,1,26
7115.0,0.6765987350667604,0.0,0.0001405481377371,0.0,0.0,0.0,0.0,0.0,21,0,0,4,5,6,45
70000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,2,5,5,10
60100.0,0.9983361064891848,0.0,0.0016638935108153,0.0,0.0,0.0,0.0,0.0,43,1,0,2,4,6,12
52461.0,0.941651893787766,0.0,0.0,0.0,0.0,0.0,1.9061779226473e-05,0.0,30,0,0,2,5,6,32
77000.0,0.974025974025974,0.0,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,30,0,0,2,5,6,35
262000.0,0.3244274809160305,0.0,0.0,0.0,0.0,0.0,0.0,0.6755725190839694,49,3,0,5,1,1,19
70600.0,0.5240793201133145,0.0,0.0,0.0,0.0,0.0,0.0,0.4759206798866855,31,3,0,5,1,1,16
57462.0,0.0,0.0,0.0060909818662768,0.0,0.0,0.0,0.0,0.3828617173088302,62,0,0,2,1,1,13
99319.0,0.3866329705293045,0.0,0.0,0.0,0.0,0.0,0.0,0.6133670294706954,59,2,0,4,1,1,32
48002.0,0.9999583350693722,0.0,2.0832465313945252e-05,0.0,0.0,0.0,0.0,2.0832465313945252e-05,42,1,0,3,1,1,6
40000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,5,5,4,24
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,5,5,3,39
22000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,5,1,6,4,6,34
55960.0,0.7147962830593281,0.0,0.0,0.0,0.0,0.2852037169406719,0.0,0.0,65,0,0,1,5,4,36
26000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,7,5,6,6
37030.0,0.9991898460707536,0.0,0.0008101539292465,0.0,0.0,0.0,0.0,0.0,25,0,0,4,5,6,42
62480.0,0.8002560819462228,0.0,0.0,0.0,0.0,0.0,0.0,0.1997439180537772,64,2,0,5,1,1,49
361021.0,0.4431875154076909,0.0,0.2078023162087524,0.0,0.0,0.0,0.0,0.3490101683835566,51,1,0,3,1,1,15
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3,0,4,4,3,18
200110.0,0.9994503023337163,0.0,0.0005496976662835,0.0,0.0,0.0,0.0,0.0,29,0,0,1,5,4,15
45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,3,5,6,1
77053.0,0.4931670408679739,0.0,0.0077998260937276,0.05777841226169,0.0,0.0,0.0,0.0,67,0,0,1,5,6,5
123510.0,0.3319569265646506,0.0,0.0202412760100396,0.0,0.0,0.0,0.0,0.6478017974253097,33,2,1,4,1,1,12
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,4,5,6,6
15600.0,0.6410256410256411,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,22,0,0,1,5,6,49
70001.0,0.999985714489793,0.0,1.4285510206997042e-05,0.0,0.0,0.0,0.0,0.0,24,0,0,4,5,6,2
29002.0,0.9999310392386732,3.448038066340252e-05,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,2,45
96505.0,0.9947671105124088,0.0,0.0052328894875913,0.0,0.0,0.0,0.0,0.0,49,1,0,3,4,4,18
95560.0,0.0,0.0,0.0,0.0,0.0,0.1419003767266638,0.0,0.8580996232733361,57,0,0,2,1,1,31
106622.0,0.2719888953499277,0.0,0.0004783252987188,0.0,0.0,0.0,0.0,0.7275327793513534,51,2,0,4,1,1,6
156610.0,0.957793244364983,0.0,0.0031926441478832,0.0390141114871336,0.0,0.0,0.0,0.0,40,0,0,1,5,2,32
194061.0,0.618362267534435,0.0,0.1804123445720675,0.0154590566883608,0.0,0.0,0.0,0.1857663312051365,71,2,0,4,1,1,34
72102.0,0.0,0.0,0.0,0.0,0.0,0.1664308895731047,0.0,0.8335691104268952,68,0,0,2,1,1,47
1100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,5,4,6,4
110531.0,0.6694954356696311,0.0,0.0035284218906912,0.0,0.0,0.0,0.0,0.3269761424396775,42,1,1,3,1,1,51
120751.0,0.397512235923512,0.0,0.0062111286863048,0.0,0.0,0.0,0.0,0.596276635390183,33,2,0,4,1,1,47
88770.0,0.2478314745972738,0.0,0.0,0.0,0.0,0.2452179790469753,0.0,0.5069505463557508,52,0,0,2,1,1,37
39089.0,0.0,0.0,0.000127913223669,0.0,0.0,0.3828186957967714,0.0,0.0,73,0,0,1,5,4,19
106057.0,0.9994625531553788,0.0,0.0005374468446212,0.0,0.0,0.0,0.0,0.0,70,0,0,2,5,4,45
97979.0,0.6123761214137723,0.0,0.0,0.0,0.0,0.0,0.0,0.3876238785862276,58,0,0,2,1,1,36
26000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,1,4,5,6,48
115700.0,0.0492653414001728,0.0,0.0,0.0,0.0,0.0,0.0,0.9507346585998272,52,1,0,3,1,1,41
13005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,2,2,8,1,1,53
40221.0,0.0,0.4972526789488078,2.486263394744039e-05,0.0,0.0,0.2163049153427314,0.0,0.2864175430745133,64,0,0,2,1,1,25
35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,6
80800.0,0.0,0.0,0.0,0.0,0.0,0.0705445544554455,0.0,0.9294554455445544,68,0,0,2,1,1,8
120000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50,0,0,2,1,1,12
27190.0,0.0,0.0,0.0004045605001838,0.0,0.0,0.6023905847738139,0.0,0.0,72,0,0,1,5,4,4
228955.0,0.7425039854993339,0.0,0.0028389858269092,0.0013103011508811,0.0,0.0,0.0,0.2533467275228757,40,1,0,3,1,1,12
280010.0,0.9999642869897504,0.0,3.571301024963394e-05,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,2
244803.0,0.0,0.8169834520001797,0.0106330396277823,0.0008169834520001,0.0,0.1127437163760248,0.0588228085440129,0.0,71,0,0,1,5,4,30
2304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,6,5,6,31
200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,1,5,2,6
28125.0,0.9955555555555556,0.0,0.0,0.0044444444444444,0.0,0.0,0.0,0.0,54,0,0,2,5,6,30
150144.0,0.9990409207161124,0.0,0.0,0.0,0.0,0.0,0.0,0.0009590792838874,41,3,0,5,1,1,49
131000.0,0.5725190839694656,0.0,0.0076335877862595,0.0,0.0,0.0,0.0,0.4198473282442748,28,0,0,2,1,1,48
25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,2,5,6,37
50001.0,0.999980000399992,0.0,1.999960000799984e-05,0.0,0.0,0.0,0.0,0.0,34,0,0,1,5,2,17
97587.0,0.686566858290551,0.0,0.0019059915767469,0.0,0.0,0.0,0.0,0.3115271501327021,36,2,2,4,1,1,55
257588.0,0.0,0.0,0.0737612000559032,0.038821684239949,0.3105734739195925,0.1420407782971256,0.0,0.0,85,0,0,1,5,5,51
125001.0,0.8399932800537596,0.1599987200102399,7.999936000511995e-06,0.0,0.0,0.0,0.0,0.0,47,1,0,2,4,4,36
63862.0,0.0,0.0,0.0044784065641539,0.0078293821051642,0.0751620682095769,0.4517240299395572,0.0,0.4608061131815477,77,0,0,2,1,1,53
52850.0,0.0,0.0,0.0009460737937559,0.0,0.0,0.6130558183538316,0.0,0.0,80,0,0,1,5,5,12
190200.0,0.473186119873817,0.0,0.0005257623554153,0.0,0.0,0.0,0.0,0.5262881177707676,35,0,0,2,1,1,11
180611.0,0.3875732928780639,0.0,5.536761326829485e-05,0.0,0.0,0.0,0.0,0.6123713395086678,51,1,0,3,1,1,28
45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1,0,3,4,6,6
295250.0,0.2099915325994919,0.0,0.0067739204064352,0.0,0.0,0.0,0.0,0.7832345469940728,48,2,0,4,1,1,48
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,1,5,4,1
45217.0,0.0,0.0,2.2115576000176925e-05,0.0,0.0,0.6284362076210275,0.0,0.0,85,1,0,3,5,5,39
160002.0,0.9374882813964824,6.24992187597655e-06,0.0625054686816414,0.0,0.0,0.0,0.0,0.0,60,0,0,2,5,4,29
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,3,5,4,48
81001.0,0.9876421278749644,0.0,0.0123578721250354,0.0,0.0,0.0,0.0,0.0,59,0,0,2,5,6,39
3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,3,5,6,39
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,1,5,6,40
23405.0,0.0,0.619525742362743,0.0002136295663319,0.0,0.0,0.0,0.0,0.0,23,1,1,7,4,6,6
78020.0,0.9997436554729556,0.0,0.0002563445270443,0.0,0.0,0.0,0.0,0.0,24,0,0,5,5,6,20
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0,3,5,6,29
213204.0,0.0,0.0,0.0004784150391174,0.0023451717603797,0.417440573347592,0.0,0.0,0.4718579388754432,69,0,0,2,1,1,55
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11
86000.0,0.9302325581395348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,1,5,6,32
473176.0,0.5114376046122373,0.0,0.0147936497201886,0.0,0.0,0.0,0.0,0.473768745667574,45,2,0,4,1,1,6
31981.0,0.0,0.0,6.253713142178169e-05,0.0,0.0,0.7748037897501642,0.0,0.0,73,1,0,2,5,5,36
82001.0,0.7926732600821941,0.0,0.2073267399178058,0.0,0.0,0.0,0.0,0.0,38,0,0,1,5,6,6
25432.0,0.8426785152563699,0.0,3.9320541050644855e-05,0.0,0.0,0.0,0.0,0.0,24,0,0,2,5,6,39
70125.0,0.6702317290552585,0.0,0.0,0.0,0.0,0.0,0.0,0.3297682709447415,35,2,1,4,1,1,29
89738.0,0.0,0.3565936392609596,1.114355122690499e-05,0.0,0.0,0.0,0.0,0.6433952171878135,58,2,0,4,1,1,37
138772.0,0.0,0.0,1.4412129247975095e-05,0.0003603032311993,0.0,0.0,0.0,0.6167814832963422,79,0,0,2,1,1,17
51400.0,0.0,0.0,0.0,0.0,0.0,0.1809338521400778,0.0,0.8190661478599222,70,0,0,2,1,1,40
24043.0,0.0,0.0,4.159214740257039e-05,0.0,0.0,0.8634529800773614,0.0,0.0,74,0,0,2,5,5,15
105205.0,0.6368518606530108,0.0,0.0095527779097951,0.0114063019818449,0.0,0.0,0.1710945297276745,0.0,54,0,0,1,5,6,1
45614.0,0.0,0.0,0.0,0.0,0.0,0.463015740781339,0.0,0.5369842592186609,80,0,0,2,1,1,48
55000.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,66,1,0,3,1,1,38
157302.0,0.6357198255584798,0.0,0.0317987056744351,0.0,0.0,0.0,0.0,0.3324814687670849,61,0,0,2,1,1,32
58743.0,0.4255826226103535,0.0,0.0,0.0,0.0,0.4334644127810973,0.0,0.0,68,0,0,1,5,4,54
42220.0,0.7863571766935101,0.0,0.0004737091425864,0.0,0.0,0.0,0.0,0.0,61,0,0,2,1,1,8
80000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,53,1,0,6,1,1,54
42702.0,0.0,0.0,0.108894196993115,2.34181068802398e-05,0.0,0.139361154044307,0.0,0.0,85,0,0,1,5,5,53
64201.0,0.9345648821669444,0.0,0.0,1.5576081369449073e-05,0.0,0.0,0.0,0.0,43,4,3,6,5,6,25
113221.0,0.9980480652882416,0.0,0.00168696619885,0.0002649685129083,0.0,0.0,0.0,0.0,48,0,0,1,5,6,6
180000.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,61,0,0,2,1,1,30
67700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3,0,4,4,4,6
25002.0,0.0,0.999920006399488,7.999360051195904e-05,0.0,0.0,0.0,0.0,0.0,55,1,0,2,5,6,36
90107.0,0.9988125228894535,0.0,0.0011874771105463,0.0,0.0,0.0,0.0,0.0,45,3,0,5,5,4,54
163748.0,0.4274861372352639,0.0,0.0,0.0,0.0,0.0,0.0,0.572513862764736,48,2,1,6,1,1,32
220566.0,0.5893927441219409,0.0,0.069298985337722,0.0004443114532611,0.0,0.0,0.0,0.3408639590870759,40,3,0,5,1,1,55
43010.0,0.2092536619390839,0.581260172053011,0.0002325040688212,0.0,0.0,0.0,0.0,0.2092536619390839,32,3,0,5,1,1,28
6500.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,59,2,0,4,1,1,48
45610.0,0.0,0.0,2.1925016443762334e-05,0.0,0.0,0.2192501644376233,0.0,0.7807279105459329,69,0,0,2,1,1,42
45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38,4,1,6,1,1,53
46661.0,0.0,0.0,0.3129165684404534,0.0,0.0,0.0,0.0,0.6870834315595465,63,1,0,3,1,1,18
5001.0,0.9998000399920016,0.0,0.0001999600079984,0.0,0.0,0.0,0.0,0.0,21,0,0,5,5,6,34
16532.0,0.3024437454633438,0.0,0.0,0.0,0.0,0.6975562545366562,0.0,0.0,65,0,0,7,5,5,22
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,3,5,6,48
40001.0,0.9999750006249843,0.0,2.499937501562461e-05,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,6,6
97706.0,0.0,0.0,0.0027122182875156,0.0,0.0,0.2701983501524983,0.0051173929953124,0.665967289623974,79,0,0,2,1,1,20
271805.0,0.5518662276264233,0.0,0.0025937712698441,0.0003679108184176,0.0,0.0,0.0,0.4451720902853148,40,2,1,4,1,1,17
37000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,2,5,6,41
133584.0,0.5075458138699246,0.0,8.983111749910169e-05,0.0,0.0,0.0,0.0,0.4043298598634567,41,2,0,4,1,1,28
270064.0,0.444339119616091,0.0,0.0001184904318976,0.0,0.0,0.0,0.0,0.5555423899520113,39,2,1,4,1,1,12
154947.0,0.5163055754548329,0.0,0.0100034205244373,0.0012714024795575,0.0,0.0,0.0,0.4724196015411721,52,2,0,4,1,1,50
75274.0,0.1062783962590004,0.0,1.3284799532375057e-05,0.3985439859712517,0.0,0.2759518558864947,0.0199271992985625,0.1992852777851582,70,0,0,2,1,1,38
160333.0,0.8856567269370622,0.0,0.0089376485190197,0.0,0.0,0.0,0.1054056245439179,0.0,46,0,0,1,5,3,51
110000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,1,0,2,5,4,2
66579.0,0.3754937743132219,0.0,0.0,0.0,0.0,0.4262455128493969,0.0,0.0,80,2,0,3,4,5,41
240301.0,0.0416144751790462,0.0,0.0012484342553713,0.0,0.0,0.0,0.0,0.9571370905655824,66,0,0,2,1,1,42
67075.0,0.9988818486768544,0.0,0.0011181513231457,0.0,0.0,0.0,0.0,0.0,33,0,0,3,5,6,36
177263.0,0.8292762731083193,0.0,5.641335191213056e-05,0.0,0.0,0.0,0.0,0.1706673135397686,38,2,1,4,1,1,13
2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64,0,0,1,5,4,12
550530.0,0.3723684449530453,0.0,0.2579605107805205,0.0063575100357836,0.0,0.0,0.0,0.3360670626487203,40,1,1,3,1,1,23
34100.0,0.997067448680352,0.0,0.002932551319648,0.0,0.0,0.0,0.0,0.0,48,0,0,2,5,4,46
75225.0,0.9970089730807578,0.0,0.0029910269192422,0.0,0.0,0.0,0.0,0.0,38,0,0,2,5,4,10
90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,2,5,6,25
146188.0,0.2381043587708977,0.0,0.0006840506744739,0.0,0.0,0.0,0.0,0.7524557419213616,51,2,0,4,1,1,34
80681.0,0.0,0.0,0.0995277698590746,0.0,0.0,0.4343029957486893,0.0,0.466169234392236,65,0,0,3,1,1,48
58379.0,0.0,0.0,0.0,0.0,0.0,0.4316620702649925,0.0,0.5683379297350074,69,0,0,2,1,1,45
21179.0,0.0,0.0,0.0,0.0,0.0,0.886680202086973,0.0,0.0,70,0,0,1,5,4,55
43739.0,0.0,0.0,0.0,0.0,0.0,0.4512906102105672,0.0,0.0,85,0,0,1,5,5,6
124020.0,0.0,0.6369940332204483,8.063215610385422e-05,0.0,0.0,0.0,0.0,0.3629253346234478,28,0,0,2,1,1,2
93010.0,0.9138802279324804,0.0,0.0861197720675196,0.0,0.0,0.0,0.0,0.0,56,0,0,1,5,4,42
106800.0,0.2808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.3146067415730337,28,3,1,5,1,1,32
35001.0,0.9999714293877318,0.0,2.8570612268220908e-05,0.0,0.0,0.0,0.0,0.0,38,1,1,3,1,1,17
203035.0,0.3841702169576674,0.0,0.0001231314797941,0.0,0.0,0.0,0.0,0.6157066515625385,44,2,0,4,1,1,9
10001.0,0.999900009999,0.0,9.999000099990002e-05,0.0,0.0,0.0,0.0,0.0,37,0,0,1,5,6,12
27805.0,0.3236827908649523,0.0,0.0009350836180543,0.0,0.0,0.6753821255169934,0.0,0.0,46,0,0,2,5,6,4
60301.0,0.99500837465382,0.0,0.0049916253461799,0.0,0.0,0.0,0.0,0.0,30,0,0,3,5,6,15
111022.0,0.4999009205382717,0.0,9.007223793482373e-06,0.0,0.0,0.0,0.0,0.5000900722379348,42,1,0,3,1,1,17
174150.0,0.3387884008039046,0.3100775193798449,0.0267011197243755,0.0143554407120298,0.0,0.0,0.0,0.0,51,0,0,1,5,4,56
517220.0,0.4350179807432041,0.0,0.26692703298403,0.0580023974324272,0.0,0.0,0.0208808630756737,0.2191717257646649,64,0,0,2,1,1,8
135004.0,0.9999703712482592,0.0,2.222156380551687e-05,7.4071879351722915e-06,0.0,0.0,0.0,0.0,67,0,0,1,5,5,50
230288.0,0.0,0.4342388661154728,4.342388661154728e-05,0.0,0.0,0.0528902938928645,-0.0173695546446189,0.53019697074967,69,0,0,2,1,1,20
128210.0,0.5069807347320802,0.0,0.0093596443335153,0.0,0.0,0.0,0.0,0.4836596209344045,50,3,0,5,1,1,6
254500.0,0.7072691552062869,0.0,0.0166011787819253,9.823182711198428e-05,0.0,0.0,0.0,0.2760314341846758,51,1,0,3,1,1,25
46711.0,0.7278799426259339,0.0,0.0045171372910021,0.0,0.0,0.0,0.0,0.0,21,0,0,1,5,6,19
46764.0,0.0,0.0,0.0,0.0,0.0,0.590197587888119,0.0,0.281498588657942,74,0,0,2,1,1,6
60010.0,0.0,0.9998333611064822,0.0001666388935177,0.0,0.0,0.0,0.0,0.0,49,1,1,2,4,6,36
160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2,0,4,5,4,8
206360.0,0.4845900368288428,0.0,0.0114363248691606,0.0,0.0,0.0,0.0,0.5039736383019965,40,2,2,4,1,1,39
32543.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,1,5,6,11
39005.0,0.9998718113062428,0.0,0.0001281886937572,0.0,0.0,0.0,0.0,0.0,30,0,0,1,5,6,53
113255.0,0.2472297028828749,0.0,0.008873780407046,0.0,0.5297779347490177,0.0,0.0,0.2141185819610613,61,0,0,2,1,1,21
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,6,5,4,6
102000.0,0.4901960784313725,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.4901960784313725,54,2,0,4,1,1,8
35211.0,0.9940075544574138,0.0,0.0059924455425861,0.0,0.0,0.0,0.0,0.0,32,0,0,2,5,6,15
33000.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,41,1,1,3,1,1,42
179120.0,0.837427422956677,0.0,0.0111656989727556,0.0,0.0,0.0,0.0,0.1514068780705672,33,1,1,3,1,1,40
371180.0,0.2963521741473139,0.0,0.0055229268818363,0.0003502343876286,0.0,0.0,0.0,0.6977746645832211,58,1,0,3,1,1,25
9999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0,4,5,5,19
47440.0,0.0,0.0,0.0779932546374367,0.0168634064080944,0.0,0.4477234401349072,0.0,0.3393760539629005,74,1,0,4,1,1,9
89101.0,0.7856253016239997,0.0,0.2076407672192231,0.0033669655783885,0.0,0.0,0.0,0.0,43,0,0,1,5,6,15
143300.0,0.5233775296580601,0.0,0.0837404047452896,0.0,0.0,0.0,0.0,0.200976971388695,43,2,0,4,1,1,22
43000.0,0.7441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,62,1,0,5,1,1,40
150539.0,0.0,0.2657118753279881,0.0016606992207999,0.0,0.066427968831997,0.1566305077089657,0.0,0.334199111193777,73,0,0,2,1,1,35
346042.0,0.4334733934031129,0.0,0.2167569254599152,0.0,0.0,0.0,0.0,0.3497696811369718,51,1,0,3,1,1,26
56400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,1,5,4,18
34069.0,0.0,-0.0014676098505973,0.0,0.0,0.0,0.0,0.0,1.0014676098505972,50,0,0,2,1,1,46
139385.0,0.0,0.0,0.014011550740754,0.0466334254044552,0.0,0.1033109732037163,0.0,0.7413423252143344,69,0,0,2,1,1,10
115500.0,0.9956709956709956,0.0,0.0043290043290043,0.0,0.0,0.0,0.0,0.0,37,0,0,1,5,6,5
42060.0,0.9985734664764622,0.0,0.0014265335235378,0.0,0.0,0.0,0.0,0.0,22,0,0,2,5,6,26
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,0,2,1,1,6
143681.0,0.0,0.0,0.3062617882670638,0.0034799312365587,0.1085738545806334,0.1920922042580438,0.0,0.3895922216577,80,0,0,2,1,1,12
60020.0,0.9663445518160612,0.0,0.0336554481839386,0.0,0.0,0.0,0.0,0.0,51,2,0,4,5,6,36
42000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,48
263202.0,0.3267452374981953,0.0,0.3799401220355468,0.0,0.0,0.0,0.0045592358720678,0.28875540459419,53,0,0,2,1,1,39
294858.0,0.4544560432479363,0.0,0.0020348778055877,0.0,0.0,0.0,0.0,0.5435090789464759,49,2,0,6,1,1,12
76180.0,0.6825938566552902,0.0,0.0023628248884221,0.0,0.0,0.0,0.0,0.3150433184562877,46,1,0,3,1,1,37
125020.0,0.9998400255959048,0.0,0.0001599744040953,0.0,0.0,0.0,0.0,0.0,56,2,0,3,4,4,26
90000.0,0.9444444444444444,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,47,3,0,5,1,1,6
75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,3,4,6,48
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,3,5,6,36
160500.0,0.6728971962616822,0.0,0.0,0.0,0.0,0.0,0.0,0.3271028037383177,39,2,2,4,1,1,38
204831.0,0.9861788498811216,0.0,0.0108919060103207,0.0029292441085577,0.0,0.0,0.0,0.0,64,0,0,2,5,4,47
42756.0,0.9158012910468706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,4,0,5,4,6,41
79090.0,0.9912757617903654,0.0,0.0087242382096345,0.0,0.0,0.0,0.0,0.0,35,0,0,2,5,6,17
130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0,1,5,2,32
100184.0,0.9981633793819372,0.0,0.0018366206180627,0.0,0.0,0.0,0.0,0.0,42,0,0,1,5,6,19
107081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33,3,1,5,1,1,54
3300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,4,5,6,47
